,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
338,6083000,9620.0,3.0,1.0,1.0,1,0,1,0,0,2.0,1,2
339,6083000,4300.0,6.0,2.0,2.0,1,0,0,0,0,0.0,0,2
340,6090000,6000.0,3.0,1.0,3.0,1,0,0,0,1,2.0,0,0
341,6090000,6000.0,4.0,2.0,2.0,1,0,0,1,0,1.0,0,1
342,6125000,6420.0,3.0,2.0,2.0,1,0,1,0,0,0.0,1,0
343,6160000,5450.0,4.0,2.0,1.0,1,0,1,0,1,0.0,1,1
344,6160000,6000.0,3.0,1.0,4.0,1,0,0,0,0,0.0,0,0
345,6195000,6350.0,3.0,2.0,3.0,1,1,0,0,1,0.0,0,2
346,6195000,6000.0,3.0,2.0,4.0,1,1,0,0,1,1.0,0,2
347,6230000,6600.0,3.0,2.0,2.0,1,0,0,0,1,0.0,1,2
348,6230000,5500.0,3.0,1.0,2.0,1,0,0,0,0,1.0,1,0
349,6293000,6600.0,3.0,2.0,3.0,1,0,0,0,0,0.0,0,0
350,6300000,9000.0,3.0,1.0,1.0,1,0,1,0,0,1.0,1,2
351,6300000,4100.0,3.0,2.0,3.0,1,0,0,0,0,1.0,0,2
352,6300000,6000.0,3.0,2.0,4.0,1,0,0,0,0,1.0,0,2
353,6300000,7200.0,3.0,2.0,1.0,1,0,0,0,1,1.0,0,2
354,6405000,6000.0,3.0,2.0,4.0,1,1,0,0,0,1.0,0,2
355,6419000,6750.0,2.0,2.0,1.0,1,1,1,0,0,2.0,0,2
356,6440000,5000.0,3.0,1.0,2.0,1,0,0,0,1,0.0,0,2
357,6440000,8580.0,5.0,3.0,2.0,1,0,0,0,0,1.0,0,2
358,6475000,7410.0,3.0,2.0,1.0,1,1,1,0,0,1.0,1,0
359,6475000,6000.0,3.0,1.0,1.0,1,0,1,0,0,2.0,0,2
360,6510000,8250.0,3.0,2.0,3.0,1,0,0,0,0,1.0,0,2
361,6580000,6000.0,3.0,2.0,2.0,1,0,0,0,0,1.0,0,2
362,6615000,6000.0,3.0,2.0,1.0,1,0,1,0,1,1.0,0,2
363,6615000,4000.0,3.0,2.0,2.0,1,0,0,0,1,1.0,0,1
364,6629000,6000.0,3.0,2.0,2.0,1,0,0,1,0,1.0,0,2
365,6650000,5700.0,3.0,2.0,1.0,1,0,1,0,1,1.0,1,2
366,6650000,6500.0,3.0,2.0,2.0,1,0,0,0,1,0.0,1,2
367,6650000,4040.0,3.0,1.0,2.0,1,0,1,0,0,1.0,0,2
368,6685000,6600.0,2.0,2.0,4.0,1,0,0,0,0,1.0,1,2
369,6720000,5020.0,3.0,2.0,4.0,1,0,0,0,1,0.0,1,2
370,6755000,6000.0,4.0,2.0,4.0,1,0,0,0,1,0.0,0,0
371,6790000,6000.0,3.0,2.0,2.0,1,0,0,0,0,2.0,0,2
372,6860000,6000.0,3.0,1.0,1.0,1,0,0,0,1,1.0,0,2
373,6895000,6000.0,3.0,2.0,1.0,1,0,0,0,0,1.0,0,0
374,6930000,6000.0,2.0,1.0,1.0,1,0,0,1,0,1.0,0,2
375,6930000,6000.0,3.0,2.0,2.0,1,0,1,0,1,1.0,0,2
376,7000000,11175.0,3.0,1.0,2.0,1,0,1,0,1,1.0,0,2
377,7035000,6000.0,4.0,2.0,3.0,1,0,0,0,1,2.0,1,2
378,7070000,6000.0,4.0,2.0,2.0,1,0,0,0,1,1.0,0,2
379,7070000,6000.0,2.0,1.0,2.0,1,0,0,0,1,1.0,0,2
380,7140000,6000.0,3.0,2.0,2.0,1,1,0,0,0,1.0,0,1
381,7210000,6000.0,3.0,2.0,4.0,1,1,0,0,1,1.0,0,2
382,7245000,9000.0,4.0,2.0,4.0,1,1,0,0,1,1.0,1,2
383,7343000,6000.0,3.0,1.0,2.0,1,0,1,0,0,1.0,1,1
384,7350000,6000.0,3.0,1.0,2.0,1,0,0,0,1,1.0,0,2
385,7350000,6000.0,3.0,2.0,2.0,1,1,0,0,1,1.0,0,1
386,7350000,6000.0,3.0,2.0,4.0,1,0,0,0,1,2.0,0,2
387,7350000,6000.0,4.0,2.0,2.0,1,1,0,0,1,1.0,0,2
388,7420000,6000.0,3.0,2.0,4.0,1,0,0,0,0,1.0,0,0
389,7420000,6000.0,3.0,2.0,1.0,1,0,0,0,1,0.0,0,1
390,7490000,6600.0,3.0,1.0,4.0,1,0,0,0,1,3.0,0,2
391,7525000,6000.0,3.0,2.0,4.0,1,0,0,0,1,1.0,0,2
392,7560000,6000.0,3.0,2.0,3.0,1,0,0,0,1,0.0,0,2
393,7560000,6000.0,4.0,2.0,4.0,1,0,0,0,1,1.0,0,2
394,7700000,6480.0,3.0,2.0,2.0,1,0,0,0,1,2.0,0,0
395,7840000,6360.0,3.0,2.0,4.0,1,0,0,0,1,0.0,0,2
396,7875000,6550.0,3.0,2.0,2.0,1,0,1,0,1,1.0,1,2
397,7980000,9000.0,4.0,2.0,4.0,1,0,0,0,1,2.0,0,2
398,8080940,7000.0,3.0,2.0,2.0,1,0,0,0,1,1.0,0,2
399,8120000,6840.0,3.0,2.0,2.0,1,1,0,0,1,1.0,0,2
400,8190000,5960.0,3.0,3.0,2.0,1,1,0,0,1,1.0,0,2
401,8295000,9000.0,4.0,2.0,2.0,1,0,0,0,1,1.0,1,2
402,8400000,9000.0,4.0,2.0,2.0,1,0,1,0,1,1.0,1,1
403,8400000,7950.0,5.0,2.0,2.0,1,0,0,1,0,1.0,0,2
404,8400000,7000.0,3.0,1.0,4.0,1,0,0,0,1,2.0,0,1
405,8575000,8800.0,3.0,2.0,2.0,1,0,0,0,1,1.0,0,2
406,8645000,4560.0,3.0,2.0,2.0,1,1,1,0,1,1.0,0,2
407,8645000,8050.0,3.0,1.0,2.0,1,0,0,0,1,1.0,0,2
408,8680000,7155.0,3.0,2.0,2.0,1,1,1,0,1,1.0,0,0
409,8750000,4320.0,3.0,2.0,2.0,1,0,1,1,0,2.0,0,1
410,8890000,4600.0,3.0,2.0,2.0,1,1,0,0,1,1.0,0,2
411,8960000,8500.0,3.0,2.0,4.0,1,0,0,0,1,2.0,0,2
412,9100000,9000.0,4.0,2.0,2.0,1,0,0,0,0,2.0,0,1
413,9100000,9000.0,3.0,2.0,2.0,1,0,0,0,1,1.0,1,0
414,9240000,7800.0,3.0,2.0,2.0,1,0,0,0,1,0.0,1,1
415,9240000,3500.0,4.0,2.0,2.0,1,0,0,1,0,2.0,0,2
416,9310000,6550.0,4.0,2.0,2.0,1,0,0,0,1,1.0,1,1
417,9800000,13200.0,3.0,1.0,2.0,1,0,0,0,1,2.0,1,2
418,9800000,5750.0,3.0,2.0,4.0,1,0,0,0,1,1.0,1,0
419,9870000,8100.0,3.0,2.0,2.0,1,1,1,0,1,2.0,1,2
420,10150000,16200.0,5.0,3.0,2.0,1,1,0,0,0,0.0,0,2
421,10150000,7500.0,4.0,2.0,4.0,1,0,0,0,1,2.0,1,1
422,11410000,7420.0,3.0,1.0,2.0,1,1,1,0,1,2.0,0,2
423,12215000,7500.0,3.0,2.0,2.0,1,0,1,0,1,3.0,1,2
424,12250000,9960.0,3.0,2.0,2.0,1,1,1,0,0,2.0,1,1
425,12250000,8960.0,3.0,4.0,4.0,1,0,0,0,1,2.0,0,2
426,13300000,7420.0,4.0,2.0,3.0,1,1,0,0,1,2.0,1,2
