,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
252,4830000,4815.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
253,4830000,6862.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
254,4830000,6040.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
255,4830000,4160.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,4865000,5000.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
257,4893000,4995.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
258,4900000,5000.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
259,4900000,5000.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
260,4900000,5000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
261,4900000,4120.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
262,4900000,5000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,4900000,5000.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
264,4900000,12900.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
265,4900000,5000.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
266,4900000,5000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
267,4900000,2970.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
268,4907000,4200.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
269,4935000,5948.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
270,4970000,7686.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
271,4970000,4410.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
272,5033000,4800.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
273,5040000,6600.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
274,5040000,5000.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
275,5040000,7600.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
276,5040000,5000.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
277,5075000,5720.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
278,5110000,11410.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,5110000,3000.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
280,5110000,6100.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
281,5145000,7980.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
282,5145000,3410.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
283,5215000,7200.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
284,5215000,5000.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
285,5243000,5000.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
286,5250000,5000.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
287,5250000,5500.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,5250000,5000.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
289,5250000,8400.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
290,5250000,3800.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
291,5250000,9800.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
292,5285000,4600.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
293,5320000,7800.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
294,5390000,6710.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
295,5425000,5000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
296,5460000,6600.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,5460000,6100.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
298,5460000,5000.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
299,5460000,5000.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
300,5495000,7980.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
301,5523000,6900.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
302,5530000,6100.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
303,5530000,3650.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
304,5565000,5000.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
305,5565000,4400.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
306,5600000,10500.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
307,5600000,5000.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
308,5600000,4700.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
309,5600000,5000.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310,5600000,5000.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
311,5600000,5136.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
312,5600000,10500.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
313,5652500,5000.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
314,5740000,5000.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
315,5740000,5000.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
316,5740000,4640.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,5740000,5400.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
318,5775000,6000.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
319,5803000,5000.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
320,5810000,5828.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
321,5810000,5000.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
322,5810000,5000.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
323,5866000,5000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
324,5873000,5500.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
325,5873000,11460.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
326,5880000,6500.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
327,5880000,7160.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
328,5943000,15600.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
329,5950000,6525.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
330,5950000,6254.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
331,5950000,7231.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
332,5950000,6540.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
333,5950000,6420.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
334,5950000,5000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
335,6020000,6800.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
336,6020000,8000.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
337,6020000,6900.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
338,6083000,9620.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0
339,6083000,4300.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
340,6090000,6000.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
341,6090000,6000.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
342,6125000,6420.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
343,6160000,5450.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
344,6160000,6000.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,6195000,6350.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
346,6195000,6000.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
347,6230000,6600.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
348,6230000,5500.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
349,6293000,6600.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,6300000,9000.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
351,6300000,4100.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
352,6300000,6000.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
353,6300000,7200.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
354,6405000,6000.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
355,6419000,6750.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0
356,6440000,5000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
357,6440000,8580.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
358,6475000,7410.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
359,6475000,6000.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
360,6510000,8250.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
361,6580000,6000.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
362,6615000,6000.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
363,6615000,4000.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
364,6629000,6000.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
365,6650000,5700.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
366,6650000,6500.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
367,6650000,4040.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
368,6685000,6600.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
369,6720000,5020.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
370,6755000,6000.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
371,6790000,6000.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
372,6860000,6000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
373,6895000,6000.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
374,6930000,6000.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
375,6930000,6000.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
376,7000000,11175.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
377,7035000,6000.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
378,7070000,6000.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
379,7070000,6000.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
380,7140000,6000.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
381,7210000,6000.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
382,7245000,9000.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
383,7343000,6000.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
384,7350000,6000.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
385,7350000,6000.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
386,7350000,6000.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
387,7350000,6000.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
388,7420000,6000.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
389,7420000,6000.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
390,7490000,6600.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0
391,7525000,6000.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
392,7560000,6000.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
393,7560000,6000.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
394,7700000,6480.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
395,7840000,6360.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
396,7875000,6550.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
397,7980000,9000.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
398,8080940,7000.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
399,8120000,6840.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
400,8190000,5960.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
401,8295000,9000.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
402,8400000,9000.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
403,8400000,7950.0,5.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
404,8400000,7000.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
405,8575000,8800.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
406,8645000,4560.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
407,8645000,8050.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
408,8680000,7155.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
409,8750000,4320.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
410,8890000,4600.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
411,8960000,8500.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
412,9100000,9000.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
413,9100000,9000.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
414,9240000,7800.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
415,9240000,3500.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
416,9310000,6550.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
417,9800000,13200.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
418,9800000,5750.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
419,9870000,8100.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
420,10150000,16200.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
421,10150000,7500.0,4.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
422,11410000,7420.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0
423,12215000,7500.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0
424,12250000,9960.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
425,12250000,8960.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
426,13300000,7420.0,4.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0
